iter	Passed	Remaining
2719	2947841	2470984
2720	2948941	2469914
2721	2950114	2468905
2722	2951278	2467888
2723	2952303	2466755
2724	2953380	2465665
2725	2954329	2464470
2726	2955401	2463376
2727	2956600	2462389
2728	2957532	2461178
2729	2958461	2459965
2730	2959571	2458904
2731	2960745	2457895
2732	2961903	2456873
2733	2963001	2455801
2734	2964284	2454882
2735	2965491	2453900
2736	2966614	2452848
2737	2967843	2451884
2738	2968939	2450811
2739	2970028	2449731
2740	2971088	2448627
2741	2972201	2447568
2742	2973265	2446467
2743	2974397	2445422
2744	2975487	2444343
2745	2976518	2443216
2746	2977572	2442108
2747	2978708	2441067
2748	2979915	2440083
2749	2980990	2438992
2750	2982098	2437927
2751	2983227	2436880
2752	2984190	2435697
2753	2985387	2434706
2754	2986432	2433590
2755	2987448	2432451
2756	2988647	2431460
2757	2989619	2430285
2758	2990711	2429208
2759	2991861	2428177
2760	2992890	2427049
2761	2994080	2426050
2762	2995283	2425062
2763	2996573	2424145
2764	2997717	2423109
2765	2998794	2422019
2766	2999905	2420957
2767	3001015	2419893
2768	3002138	2418841
2769	3003300	2417819
2770	3004372	2416725
2771	3005451	2415636
2772	3006649	2414643
2773	3007823	2413632
2774	3008866	2412514
2775	3009940	2411422
2776	3011024	2410337
2777	3012060	2409214
2778	3013129	2408118
2779	3014285	2407091
2780	3015513	2406121
2781	3016702	2405120
2782	3017695	2403963
2783	3018885	2402963
2784	3020039	2401934
2785	3021042	2400785
2786	3022183	2399746
2787	3023349	2398726
2788	3024543	2397728
2789	3025698	2396699
2790	3026827	2395651
2791	3027835	2394506
2792	3028951	2393446
2793	3030019	2392349
2794	3031029	2391205
2795	3032246	2390226
2796	3033498	2389273
2797	3034564	2388174
2798	3035734	2387156
2799	3036827	2386078
2800	3038026	2385084
2801	3039098	2383989
2802	3040315	2383008
2803	3041404	2381927
2804	3042555	2380894
2805	3043606	2379783
2806	3044623	2378646
2807	3045768	2377608
2808	3046903	2376563
2809	3048094	2375560
2810	3049090	2374407
2811	3050191	2373335
2812	3051375	2372328
2813	3052452	2371237
2814	3053665	2370251
2815	3054786	2369195
2816	3055880	2368117
2817	3057021	2367076
2818	3058179	2366048
2819	3059376	2365049
2820	3060489	2363986
2821	3061634	2362948
2822	3062641	2361802
2823	3063657	2360664
2824	3064824	2359643
2825	3065852	2358514
2826	3066803	2357327
2827	3067634	2356047
2828	3068810	2355032
2829	3069910	2353959
2830	3070741	2352680
2831	3071944	2351686
2832	3073104	2350659
2833	3074209	2349589
2834	3075442	2348618
2835	3076536	2347540
2836	3077527	2346383
2837	3078713	2345376
2838	3079772	2344272
2839	3080901	2343220
2840	3081943	2342103
2841	3083061	2341043
2842	3084058	2339892
2843	3085193	2338845
2844	3086209	2337708
2845	3087277	2336610
2846	3088357	2335523
2847	3089505	2334486
2848	3090485	2333322
2849	3091655	2332301
2850	3092810	2331269
2851	3093971	2330241
2852	3095033	2329140
2853	3096291	2328185
2854	3097204	2326971
2855	3098395	2325966
2856	3099469	2324873
2857	3100721	2323913
2858	3101895	2322895
2859	3102951	2321789
2860	3104099	2320751
2861	3105129	2319624
2862	3106264	2318577
2863	3107271	2317434
2864	3108461	2316427
2865	3109794	2315527
2866	3110923	2314474
2867	3112069	2313435
2868	3113154	2312350
2869	3114221	2311251
2870	3115310	2310169
2871	3116300	2309013
2872	3117198	2307789
2873	3118353	2306757
2874	3119428	2305664
2875	3120576	2304625
2876	3121535	2303447
2877	3122767	2302471
2878	3124010	2301502
2879	3125007	2300352
2880	3126094	2299268
2881	3127275	2298254
2882	3128418	2297211
2883	3129433	2296075
2884	3130485	2294966
2885	3131661	2293947
2886	3132871	2292954
2887	3134044	2291932
2888	3134989	2290744
2889	3136206	2289756
2890	3137443	2288782
2891	3138493	2287670
2892	3139835	2286772
2893	3140962	2285717
2894	3142069	2284648
2895	3143129	2283544
2896	3144328	2282541
2897	3145545	2281551
2898	3146610	2280451
2899	3147580	2279282
2900	3148718	2278235
2901	3149669	2277052
2902	3150768	2275977
2903	3151862	2274898
2904	3153004	2273853
2905	3153972	2272683
2906	3154980	2271542
2907	3156017	2270422
2908	3157162	2269380
2909	3158393	2268399
2910	3159535	2267354
2911	3160682	2266313
2912	3161775	2265233
2913	3162805	2264108
2914	3164007	2263106
2915	3165089	2262018
2916	3166124	2260897
2917	3167279	2259861
2918	3168334	2258754
2919	3169441	2257684
2920	3170497	2256577
2921	3171699	2255575
2922	3172773	2254482
2923	3173876	2253409
2924	3174892	2252274
